chr4	18057709	18058309	.	3,25,26,27,34
chr4	8842641	8843241	.	30
chr4	6689945	6690545	.	0,1,2,3,8,13,21,25,26,27,28,29,30,31,32,33,34,35
chr4	9898038	9898638	.	9,10,11,12,15,17,19,24,25,26
chr4	8165875	8166475	.	0,27,30,31,33,34
chr4	95729	96329	.	30,33,34
chr4	17648315	17648915	.	20
chr4	17436880	17437480	.	0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,28,29,30,31,32,33,34,35
chr4	13315157	13315757	.	1
chr4	12471277	12471877	.	8,9,12,15,25,26,27,30,31,32,33,34,35
chr4	14407861	14408461	.	0,1,2,3,4,8,9,10,11,12,13,14,15,16,17,19,20,21,23,24,25,26,29,30,31,32,33,34,35
chr4	10256137	10256737	.	0,1,2,3,8,11,13,14,15,16,17,19,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	17050263	17050863	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	6270674	6271274	.	25
chr4	18558604	18559204	.	0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	8838273	8838873	.	28,33
chr4	12872080	12872680	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,28,29,30,31,32,33,34,35
chr4	914380	914980	.	30,31,35
chr4	17283772	17284372	.	13,20,27,30,31,34
chr4	3652637	3653237	.	27
chr4	2438849	2439449	.	34
chr4	7080495	7081095	.	19,20
chr4	474539	475139	.	33
chr4	16053290	16053890	.	26,30,31
chr4	13046683	13047283	.	1
chr4	12260866	12261466	.	0,8,11,13,14,15,16,17,25,26,27,28,29,31,32,33,34
chr4	17149972	17150572	.	15,30
chr4	13613190	13613790	.	0
chr4	9669350	9669950	.	25,26,27,29
chr4	15306292	15306892	.	8,9,10,11,12,13,14,15,16,17,19,20,21,24,29,30,31,32,33,34,35
chr4	1937968	1938568	.	3
chr4	11966053	11966653	.	14,25,26,30
chr4	4644698	4645298	.	25,26,29
chr4	673618	674218	.	25,26,28,29,31
chr4	2672981	2673581	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	1487322	1487922	.	1,2,15,16,30,31,32,33,34,35
chr4	14892808	14893408	.	0,2,3,8,11,12,14,15,16,17,20,21,24,25,26,29,30,31,32,33,34,35
chr4	4774051	4774651	.	3,27
chr4	11236215	11236815	.	0,1,2,3,8,9,10,11,12,13,14,16,17,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	9824403	9825003	.	25,26
chr4	8985478	8986078	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,23,24,25,26,27,28,29
chr4	10563887	10564487	.	0
chr4	11807709	11808309	.	25,26,28,29,30
chr4	5635215	5635815	.	30,35
chr4	13451802	13452402	.	0,1,2,3,8,10,11,13,20,21,25,26,28,29,30,31,32,33,34,35
chr4	523023	523623	.	29,31
chr4	18429353	18429953	.	30,31,34,35
chr4	8207572	8208172	.	0,1,28,29,32
chr4	1879017	1879617	.	2,3
chr4	13705162	13705762	.	26
chr4	7908439	7909039	.	2,3,28,29,32
chr4	11574651	11575251	.	25
chr4	10525708	10526308	.	8,9,10,11,12,13,15,19,20,24,25,26,30,31,34,35
chr4	516770	517370	.	1,33,34
chr4	4890240	4890840	.	3
chr4	13230621	13231221	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,28,29,30,31,32,33,34,35
chr4	6773271	6773871	.	1,26,27
chr4	8110495	8111095	.	0,3
chr4	10231701	10232301	.	30,31,35
chr4	14443539	14444139	.	29,31
chr4	11603878	11604478	.	30,31,32,33,34,35
chr4	11926115	11926715	.	30,31
chr4	2244783	2245383	.	2,3,33
chr4	12131085	12131685	.	25,26,27,28,29,30,31,32,33,34,35
chr4	12966839	12967439	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	15869074	15869674	.	8,9,10,11,12,13,14,15,19,20,24,25,26,27,29,30,31,32,33,34,35
chr4	2205630	2206230	.	2,3,16
chr4	15784807	15785407	.	2
chr4	17413157	17413757	.	0,1,20,22,30,35
chr4	2536824	2537424	.	25,26,29
chr4	17400393	17400993	.	0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,29,30,31,32,33,34,35
chr4	9505566	9506166	.	0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35
chr4	10991950	10992550	.	0,1,3,8,9,10,11,12,13,14,15,16,17,19,20,24,25,26,27,28,29,30,31,32,33,34,35
chr4	9078210	9078810	.	2,3
chr4	10308670	10309270	.	25,27,33,34
chr4	1416975	1417575	.	2,32
chr4	5562293	5562893	.	0,2,3,25,26,27,30,31,34,35
chr4	12975772	12976372	.	12,25,26,32
chr4	5636520	5637120	.	0,1,3,8,9,10,13,19,20,25,26,28,29,30,31,32,34,35
chr4	10377229	10377829	.	30,32,33,35
chr4	17595065	17595665	.	21,23,34,35
chr4	12623801	12624401	.	30,32
chr4	16386069	16386669	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,23,24,25,26,28,29,30,31,32,33,34,35
chr4	11509604	11510204	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	136105	136705	.	2,3
chr4	941109	941709	.	25,33,34
chr4	15003316	15003916	.	3
chr4	17310147	17310747	.	26
chr4	13417015	13417615	.	21,22
chr4	8520793	8521393	.	25,26,30,31,32,33,35
chr4	4200195	4200795	.	1,2,25,26,29,30,31,35
chr4	11899123	11899723	.	0,1,2,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,27,29,32,33
chr4	15598632	15599232	.	0,1,2,9,10,12,14,15,16,17,21,28,29,30,31,33,34
chr4	722729	723329	.	34
chr4	1348136	1348736	.	0,2,25,26,28,29,30,31,32,33,34
chr4	14092842	14093442	.	0,9,10,11,12,19,20,24,30,31,34,35
chr4	156167	156767	.	0,1,30,31,33,34,35
chr4	2591805	2592405	.	0,1,2,3,8,9,10,11,12,13,14,20,21,24,25,26,28,29,30,31,32,33,34,35
chr4	12279674	12280274	.	25,26,27,30,33,34
chr4	13692042	13692642	.	30,31,32,34
chr4	11997527	11998127	.	26
chr4	6061306	6061906	.	25
chr4	16662146	16662746	.	0,1,2,3,8,9,10,11,12,13,14,16,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35
chr4	9328533	9329133	.	0,1,2,25,30,31,34,35
chr4	3993686	3994286	.	25,26,33
chr4	9680005	9680605	.	0,2,20
chr4	6619101	6619701	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	7113143	7113743	.	21,32,33
chr4	11769284	11769884	.	0,1,2,3,5,8,11,12,13,14,16,17,19,21,24,25,26,28,29,30,31,32,33,34,35
chr4	8624130	8624730	.	25,27,30,31,34
chr4	2674200	2674800	.	32,33,34
chr4	16635299	16635899	.	0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	2505709	2506309	.	11,15,28,29,30,31,32,33,34,35
chr4	8156559	8157159	.	0,1,2,3,8,9,10,11,12,13,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
chr4	8392310	8392910	.	8,10,11,12,13,19,20,24,25,26,30,31,34,35
chr4	741272	741872	.	1,3,8,9,10,11,12,13,14,15,16,17,19,20,24,25,26,28,29,30,31,32,33,34,35
chr4	2598384	2598984	.	27
chr4	18438683	18439283	.	1
chr4	14676332	14676932	.	8,10,11,13,14,15,16,17,21,24,29,30,31,32,33,34,35
chr4	13162066	13162666	.	25,26,31,34
chr4	18460644	18461244	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,35
chr4	83798	84398	.	26,31
chr4	745440	746040	.	3,8,13,14,15,16,17,28,29,30,31,32,33,34,35
chr4	14165514	14166114	.	0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	5112018	5112618	.	25
chr4	13426757	13427357	.	26
chr4	5597194	5597794	.	0,3,9,10,11,12,13,19,20,24,25,26,27,30,31,34,35
chr4	17350955	17351555	.	0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	10694576	10695176	.	27
chr4	9899875	9900475	.	8,9,10,11,12,13,14,15,16,17,19,24,25,26,27,33
chr4	17114950	17115550	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35
chr4	9662397	9662997	.	25,26,27,29,30,35
chr4	17494767	17495367	.	0,1,2,3,8,10,13,15,16,19,20,21,24,25,26,29,30,31,32,33,34,35
chr4	10436849	10437449	.	30,31,34,35
chr4	6928508	6929108	.	27
chr4	12339121	12339721	.	25,26
chr4	11958592	11959192	.	1,30,31,32,33,35
chr4	569058	569658	.	25,26,30,32,33,34
chr4	639643	640243	.	3
chr4	16829693	16830293	.	25,26,30,33
chr4	14370249	14370849	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
chr4	2421603	2422203	.	8,13,15,16,17,19,20,24,25,26,27,29,30,31,32,33,34,35
chr4	11572373	11572973	.	0,1,2,3,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	3356105	3356705	.	0,1,2,3,8,9,10,11,12,13,14,17,19,20,21,24,25,26,28,29,30,31,32,33,34,35
chr4	1064340	1064940	.	25,26,29,33
chr4	15308565	15309165	.	0
chr4	17587189	17587789	.	26,31,33
chr4	15106667	15107267	.	26
chr4	15384532	15385132	.	26,28,30,31,32,33,34,35
chr4	11318284	11318884	.	0,20,25
chr4	606264	606864	.	30,31,35
chr4	12786400	12787000	.	8,10,11,12,20,25,26,29,35
chr4	2329026	2329626	.	31,33,34,35
chr4	231453	232053	.	0,1,2,3,4,5,6,8,11,13,21,25,26,28,29,30,31,32,33,34,35
chr4	11614715	11615315	.	0,2,21
chr4	15445943	15446543	.	1,2,3
chr4	7003180	7003780	.	0,1,24,25,26,27,28,29,30,31,33
chr4	5499909	5500509	.	19,20,24,25,30,31,34,35
chr4	16112339	16112939	.	0,1,2,3,8,13,21,25,26,28,29,30,31,32,33,34,35
chr4	7986729	7987329	.	27
chr4	166123	166723	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	6134004	6134604	.	26,27,31
chr4	1585327	1585927	.	30,31,32,34,35
chr4	12499275	12499875	.	0,1,2,3,8,9,10,11,12,13,17,18,19,20,21,25,26,27,28,29,33,34,35
chr4	8467589	8468189	.	0,1,2,8,10,12,13,14,15,16,17,19,20,24,25,26,27,28,29,30,31,32,33,34,35
chr4	17296861	17297461	.	26,27,35
chr4	16262549	16263149	.	2,8,9,10,11,19,20,21,24,26,28,29,30,31,32,33,34,35
chr4	14937896	14938496	.	25,26,27,28,29,30,31,32,33,34,35
chr4	8905559	8906159	.	26,27
chr4	17148123	17148723	.	0,1,2,3,8,9,10,13,14,15,16,17,20,23,25,26,28,29,30,31,32,33,34,35
chr4	9342830	9343430	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	8705250	8705850	.	0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	14218634	14219234	.	33
chr4	1775289	1775889	.	25,30,31,34
chr4	7412467	7413067	.	1,3,13,14,16,17,19,20,25,28,30,31,33,34,35
chr4	16471373	16471973	.	0,1,2,3,8,9,10,11,12,13,14,16,17,18,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	4195378	4195978	.	0,1,2,3,8,9,10,11,12,13,14,16,17,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	2302433	2303033	.	2,3
chr4	14776277	14776877	.	0,1,3,8,9,10,11,12,13,14,15,16,17,19,24,25,26,27,29,33
chr4	16939951	16940551	.	0,1,2,4,7,8,10,11,12,13,14,15,16,17,20,21,24,25,26,29,32
chr4	12612068	12612668	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
chr4	16002050	16002650	.	0,1,2,3,7,8,11,13,14,16,17,20,21,22,26,28,29,30,32,33,35
chr4	16851203	16851803	.	0,1,3,8,9,10,11,12,13,14,15,16,17,19,20,24,28,29,30,31,34,35
chr4	9511306	9511906	.	26
chr4	6447821	6448421	.	0,1,2,3,8,13,21,25,26,27,28,29,30,31,32,33,34,35
chr4	16556450	16557050	.	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
chr4	10123149	10123749	.	0,1,2,21,30,31
chr4	6641267	6641867	.	25,27
chr4	17858989	17859589	.	0,1,2,3,25,26
chr4	1037073	1037673	.	1,3,7,25,26,27,28,29,33,34
